"X","place_of_purchase","port_arrival","n_arrived","lon_start","lat_start","lon_end","lat_end"
2321,"River Kissey","St. Vincent",152,-74.2366727,40.041104,-92.3393435,34.7502877
2322,"Saint-Louis","Americas",196,-90.1994042,38.6270025,-105.2551187,54.5259614
2323,"Saint-Louis","Annapolis",81,-90.1994042,38.6270025,-76.4921829,38.9784453
2324,"Saint-Louis","Barbados",1132,-90.1994042,38.6270025,-59.543198,13.193887
2325,"Saint-Louis","Basse-Terre",351,-90.1994042,38.6270025,-61.7064109,16.0144526
2326,"Saint-Louis","British Caribbean",4,-90.1994042,38.6270025,-76.7907214,17.9686962
2327,"Saint-Louis","Buenos Aires",198,-90.1994042,38.6270025,-58.3815591,-34.6036844
2328,"Saint-Louis","Cap Francais",6392,-90.1994042,38.6270025,-72.2067681,19.7370362
2329,"Saint-Louis","Cartagena",821,-90.1994042,38.6270025,-75.4832311,10.3932277
2330,"Saint-Louis","Cayenne",1338,-90.1994042,38.6270025,-52.3134531,4.92242
2331,"Saint-Louis","Cayes (Les)",1856,-90.1994042,38.6270025,-73.7536695,18.2042851
2332,"Saint-Louis","Charleston",2240,-90.1994042,38.6270025,-79.9310512,32.7764749
2333,"Saint-Louis","Cuba",2,-90.1994042,38.6270025,-77.781167,21.521757
2334,"Saint-Louis","Dominica",158,-90.1994042,38.6270025,-61.370976,15.414999
2335,"Saint-Louis","Falmouth (Jam.)",1,-90.1994042,38.6270025,-77.656476,18.4928457
2336,"Saint-Louis","Freetown",1,-90.1994042,38.6270025,-13.2317225,8.4656765
2337,"Saint-Louis","French Africa (Goree or Senegal)",81,-90.1994042,38.6270025,-17.3989282,14.6678596
2338,"Saint-Louis","French Caribbean",85,-90.1994042,38.6270025,-80.2734246,26.2866552
2339,"Saint-Louis","Grenada",310,-90.1994042,38.6270025,-61.679,12.1165
2340,"Saint-Louis","Hampton",60,-90.1994042,38.6270025,-76.3452218,37.0298687
2341,"Saint-Louis","Havana",410,-90.1994042,38.6270025,-82.3665956,23.1135925
2342,"Saint-Louis","Jacmel",59,-90.1994042,38.6270025,-72.5263984,18.2430063
2343,"Saint-Louis","Jamaica",648,-90.1994042,38.6270025,-77.297508,18.109581
2344,"Saint-Louis","Kingston",115,-90.1994042,38.6270025,-94.0385517,39.6441742
2345,"Saint-Louis","La Balise",281,-90.1994042,38.6270025,-71.7867219,48.5983561
2346,"Saint-Louis","Leogane",1470,-90.1994042,38.6270025,-72.623987,18.5128379
2347,"Saint-Louis","Louisiana",100,-90.1994042,38.6270025,-91.9623327,30.9842977
2348,"Saint-Louis","Martinique",1178,-90.1994042,38.6270025,-61.024174,14.641528
2349,"Saint-Louis","Maryland",1,-90.1994042,38.6270025,-76.6412712,39.0457549
2350,"Saint-Louis","Mississippi",4,-90.1994042,38.6270025,-89.3985283,32.3546679
2351,"Saint-Louis","Montevideo",863,-90.1994042,38.6270025,-56.1645314,-34.9011127
2352,"Saint-Louis","Montserrat",216,-90.1994042,38.6270025,-62.187366,16.742498
2353,"Saint-Louis","New Orleans",1,-90.1994042,38.6270025,-90.0715323,29.9510658
2354,"Saint-Louis","New York",451,-90.1994042,38.6270025,-74.0059728,40.7127753
2355,"Saint-Louis","Newcastle (Nevis)",5,-90.1994042,38.6270025,-62.588414,17.2025656
2356,"Saint-Louis","North Carolina",2,-90.1994042,38.6270025,-79.0192997,35.7595731
2357,"Saint-Louis","Oxford",319,-90.1994042,38.6270025,-1.2577263,51.7520209
2358,"Saint-Louis","Patuxent",284,-90.1994042,38.6270025,-76.6982889,38.7343744
2359,"Saint-Louis","Pensacola",3,-90.1994042,38.6270025,-87.2169149,30.421309
2360,"Saint-Louis","Petit-Goave",723,-90.1994042,38.6270025,-72.8545019,18.4311407
2361,"Saint-Louis","Port-au-Prince",1867,-90.1994042,38.6270025,-72.3074326,18.594395
2362,"Saint-Louis","Port-de-Paix",1,-90.1994042,38.6270025,-72.8308692,19.9348887
2363,"Saint-Louis","Puerto Rico",98,-90.1994042,38.6270025,-66.590149,18.220833
2364,"Saint-Louis","Rappahannock",81,-90.1994042,38.6270025,-77.2066465,38.1985853
2365,"Saint-Louis","Saint John (Antigua)",62,-90.1994042,38.6270025,-61.846772,17.1274104
2366,"Saint-Louis","Saint-Domingue",275,-90.1994042,38.6270025,-80.1928557,25.8461305
2367,"Saint-Louis","Saint-Marc",384,-90.1994042,38.6270025,-118.4201472,34.0589908
2368,"Saint-Louis","Santiago de Cuba",421,-90.1994042,38.6270025,-75.8301537,20.01693
2369,"Saint-Louis","Savannah",282,-90.1994042,38.6270025,-81.091203,32.0808989
2370,"Saint-Louis","Senegambia and offshore Atlantic",24,-90.1994042,38.6270025,NA,NA
2371,"Saint-Louis","South Potomac",80,-90.1994042,38.6270025,-76.9668698,38.579429
2372,"Saint-Louis","St. Augustine",1,-90.1994042,38.6270025,-81.3124341,29.9012437
2373,"Saint-Louis","St. Barthelemy",67,-90.1994042,38.6270025,-62.833333,17.9
2374,"Saint-Louis","St. Kitts",456,-90.1994042,38.6270025,-62.7559043,17.3433796
2375,"Saint-Louis","St. Lucia",1,-90.1994042,38.6270025,-60.978893,13.909444
2376,"Saint-Louis","St. Vincent",348,-90.1994042,38.6270025,-92.3393435,34.7502877
2377,"Saint-Louis","Suriname",100,-90.1994042,38.6270025,-56.027783,3.919305
2378,"Saint-Louis","Tortola",70,-90.1994042,38.6270025,-64.6332782,18.4334704
2379,"Saint-Louis","Upper James River",110,-90.1994042,38.6270025,-78.0470161,37.6433132
2380,"Saint-Louis","Virginia",106,-90.1994042,38.6270025,-78.6568942,37.4315734
2381,"Saint-Louis","West Indies (colony unspecified)",3,-90.1994042,38.6270025,-66.4108475,18.2345027
2382,"Salinas","Demerara",314,-121.6555013,36.6777372,-80.2411779,26.1275852
2383,"Salinas","Luanda",1,-121.6555013,36.6777372,13.2301756,-8.8146556
2384,"Sao Tome","Americas",3,6.733343,0.3301924,-105.2551187,54.5259614
2385,"Sao Tome","Americas, region unspecified",1,6.733343,0.3301924,-105.2551187,54.5259614
2386,"Sao Tome","Bahia",3312,6.733343,0.3301924,-117.2470564,32.7722229
2387,"Sao Tome","Bahia Honda",158,6.733343,0.3301924,-81.2546366,24.6698814
2388,"Sao Tome","Basse-Terre",1,6.733343,0.3301924,-61.7064109,16.0144526
2389,"Sao Tome","Buenos Aires",58,6.733343,0.3301924,-58.3815591,-34.6036844
2390,"Sao Tome","Cabanas",1,6.733343,0.3301924,-94.801843,39.737959
2391,"Sao Tome","Caribbean (colony unspecified)",1,6.733343,0.3301924,-78.6568942,21.4691137
2392,"Sao Tome","Cartagena",2322,6.733343,0.3301924,-75.4832311,10.3932277
2393,"Sao Tome","Catuamo and Maria Farinha",91,6.733343,0.3301924,-34.8355412,-7.8552201
2394,"Sao Tome","Cuba",827,6.733343,0.3301924,-77.781167,21.521757
2395,"Sao Tome","Cuba, south coast",350,6.733343,0.3301924,-117.886182,33.6945475
2396,"Sao Tome","Freetown",1,6.733343,0.3301924,-13.2317225,8.4656765
2397,"Sao Tome","Havana",2048,6.733343,0.3301924,-82.3665956,23.1135925
2398,"Sao Tome","Hispaniola",806,6.733343,0.3301924,-71.5723953,19.0018663
2399,"Sao Tome","Ilha Grande",600,6.733343,0.3301924,-44.2289441,-23.1520839
2400,"Sao Tome","Jamaica",1,6.733343,0.3301924,-77.297508,18.109581
2401,"Sao Tome","Kingston",463,6.733343,0.3301924,-94.0385517,39.6441742
2402,"Sao Tome","Lagos",58,6.733343,0.3301924,3.3792057,6.5243793
2403,"Sao Tome","Lisbon",1,6.733343,0.3301924,-9.1393366,38.7222524
2404,"Sao Tome","Maranhao",3,6.733343,0.3301924,-45.2744159,-4.9609498
2405,"Sao Tome","Matanzas",317,6.733343,0.3301924,-81.5322149,23.0303395
2406,"Sao Tome","Montevideo",37,6.733343,0.3301924,-56.1645314,-34.9011127
2407,"Sao Tome","New Spain",2,6.733343,0.3301924,-96.7673222,32.9082567
2408,"Sao Tome","Ocoa",1,6.733343,0.3301924,-70.5041816,18.543858
2409,"Sao Tome","Para",1,6.733343,0.3301924,-54.9306152,-1.9981271
2410,"Sao Tome","Pernambuco",461,6.733343,0.3301924,-36.954107,-8.8137173
2411,"Sao Tome","Puerto Rico",2,6.733343,0.3301924,-66.590149,18.220833
2412,"Sao Tome","Rio de Janeiro",328,6.733343,0.3301924,-43.1728965,-22.9068467
2413,"Sao Tome","San Domingo (a) Santo Domingo",3,6.733343,0.3301924,-69.9312117,18.4860575
2414,"Sao Tome","Santiago de Cuba",207,6.733343,0.3301924,-75.8301537,20.01693
2415,"Sao Tome","Sao Sebastiao",751,6.733343,0.3301924,-45.4016534,-23.8063468
2416,"Sao Tome","Spanish Americas",203,6.733343,0.3301924,-95.712891,37.09024
2417,"Sao Tome","Spanish Caribbean",176,6.733343,0.3301924,-75.066219,40.034881
2418,"Sao Tome","Spanish Circum-Caribbean,unspecified",2,6.733343,0.3301924,-78.6568942,21.4691137
2419,"Sao Tome","Veracruz",1263,6.733343,0.3301924,-96.1342241,19.173773
2420,"Sao Tome or Princes Island","Bahia",139,7.4057024,1.6139012,-117.2470564,32.7722229
2421,"Sao Tome or Princes Island","Maranhao",1,7.4057024,1.6139012,-45.2744159,-4.9609498
2422,"Sao Tome or Princes Island","Pernambuco",14,7.4057024,1.6139012,-36.954107,-8.8137173
2423,"Sassandra","Leogane",1,-6.0917517,4.9512761,-72.623987,18.5128379
2424,"Sassandra","Saint-Marc",367,-6.0917517,4.9512761,-118.4201472,34.0589908
2425,"Scarcies","Saint-Marc",82,-12.6494405,9.2045936,-118.4201472,34.0589908
2426,"Senegambia and offshore Atlantic","Americas",3,NA,NA,-105.2551187,54.5259614
2427,"Senegambia and offshore Atlantic","Antigua",130,NA,NA,-61.8175207,17.0746557
2428,"Senegambia and offshore Atlantic","Barbados",19,NA,NA,-59.543198,13.193887
2429,"Senegambia and offshore Atlantic","Basse-Terre",164,NA,NA,-61.7064109,16.0144526
2430,"Senegambia and offshore Atlantic","Biloxi",227,NA,NA,-88.8853078,30.3960318
2431,"Senegambia and offshore Atlantic","British Caribbean",1,NA,NA,-76.7907214,17.9686962
2432,"Senegambia and offshore Atlantic","Buenos Aires",3,NA,NA,-58.3815591,-34.6036844
2433,"Senegambia and offshore Atlantic","Cap Francais",2364,NA,NA,-72.2067681,19.7370362
2434,"Senegambia and offshore Atlantic","Cartagena",1119,NA,NA,-75.4832311,10.3932277
2435,"Senegambia and offshore Atlantic","Cayenne",267,NA,NA,-52.3134531,4.92242
2436,"Senegambia and offshore Atlantic","Cayes (Les)",344,NA,NA,-73.7536695,18.2042851
2437,"Senegambia and offshore Atlantic","Charleston",427,NA,NA,-79.9310512,32.7764749
2438,"Senegambia and offshore Atlantic","Cuba",1,NA,NA,-77.781167,21.521757
2439,"Senegambia and offshore Atlantic","Curacao",3,NA,NA,-68.99002,12.16957
2440,"Senegambia and offshore Atlantic","Essequibo",87,NA,NA,-58.5116863,4.2591814
2441,"Senegambia and offshore Atlantic","France",1,NA,NA,2.213749,46.227638
2442,"Senegambia and offshore Atlantic","Freetown",161,NA,NA,-13.2317225,8.4656765
2443,"Senegambia and offshore Atlantic","French Africa (Goree or Senegal)",20,NA,NA,-17.3989282,14.6678596
2444,"Senegambia and offshore Atlantic","Havana",1661,NA,NA,-82.3665956,23.1135925
2445,"Senegambia and offshore Atlantic","Hispaniola",2,NA,NA,-71.5723953,19.0018663
2446,"Senegambia and offshore Atlantic","Jacmel",72,NA,NA,-72.5263984,18.2430063
2447,"Senegambia and offshore Atlantic","Jamaica",360,NA,NA,-77.297508,18.109581
2448,"Senegambia and offshore Atlantic","Le Havre",33,NA,NA,0.107929,49.49437
2449,"Senegambia and offshore Atlantic","Leogane",2091,NA,NA,-72.623987,18.5128379
2450,"Senegambia and offshore Atlantic","Lisbon",1,NA,NA,-9.1393366,38.7222524
2451,"Senegambia and offshore Atlantic","Louisiana",613,NA,NA,-91.9623327,30.9842977
2452,"Senegambia and offshore Atlantic","Maranhao",408,NA,NA,-45.2744159,-4.9609498
2453,"Senegambia and offshore Atlantic","Margarita",1,NA,NA,-96.0971951,36.0155754
2454,"Senegambia and offshore Atlantic","Martinique",843,NA,NA,-61.024174,14.641528
2455,"Senegambia and offshore Atlantic","Maryland",1,NA,NA,-76.6412712,39.0457549
2456,"Senegambia and offshore Atlantic","New Orleans",190,NA,NA,-90.0715323,29.9510658
2457,"Senegambia and offshore Atlantic","New Spain",30,NA,NA,-96.7673222,32.9082567
2458,"Senegambia and offshore Atlantic","Ocoa",1,NA,NA,-70.5041816,18.543858
2459,"Senegambia and offshore Atlantic","Para",120,NA,NA,-54.9306152,-1.9981271
2460,"Senegambia and offshore Atlantic","Patuxent",183,NA,NA,-76.6982889,38.7343744
2461,"Senegambia and offshore Atlantic","Port Royal",265,NA,NA,-76.8411038,17.9367669
2462,"Senegambia and offshore Atlantic","Port-au-Prince",1561,NA,NA,-72.3074326,18.594395
2463,"Senegambia and offshore Atlantic","Portobelo",1,NA,NA,-79.6530174,9.5488889
2464,"Senegambia and offshore Atlantic","Puerto Rico",3,NA,NA,-66.590149,18.220833
2465,"Senegambia and offshore Atlantic","Rappahannock",362,NA,NA,-77.2066465,38.1985853
2466,"Senegambia and offshore Atlantic","Saint John (Antigua)",379,NA,NA,-61.846772,17.1274104
2467,"Senegambia and offshore Atlantic","Saint-Domingue",1,NA,NA,-80.1928557,25.8461305
2468,"Senegambia and offshore Atlantic","Saint-Marc",228,NA,NA,-118.4201472,34.0589908
2469,"Senegambia and offshore Atlantic","San Domingo (a) Santo Domingo",62,NA,NA,-69.9312117,18.4860575
2470,"Senegambia and offshore Atlantic","Santa Marta",1,NA,NA,-74.2110227,11.2403547
2471,"Senegambia and offshore Atlantic","Senegambia and offshore Atlantic",1,NA,NA,NA,NA
2472,"Senegambia and offshore Atlantic","South Potomac",71,NA,NA,-76.9668698,38.579429
2473,"Senegambia and offshore Atlantic","Spanish Americas",5,NA,NA,-95.712891,37.09024
2474,"Senegambia and offshore Atlantic","Spanish Circum-Caribbean,unspecified",16,NA,NA,-78.6568942,21.4691137
2475,"Senegambia and offshore Atlantic","St. Kitts",1,NA,NA,-62.7559043,17.3433796
2476,"Senegambia and offshore Atlantic","Suriname",2,NA,NA,-56.027783,3.919305
2477,"Senegambia and offshore Atlantic","Trinidad",209,NA,NA,-61.222503,10.691803
2478,"Senegambia and offshore Atlantic","Veracruz",141,NA,NA,-96.1342241,19.173773
2479,"Senegambia or Sierra Leone","Charleston",241,NA,NA,-79.9310512,32.7764749
2480,"Senegambia or Sierra Leone","Demerara",1,NA,NA,-80.2411779,26.1275852
2481,"Senegambia or Sierra Leone","Havana",1,NA,NA,-82.3665956,23.1135925
2482,"Settra Kru","Barbados",58,-8.887936,4.997739,-59.543198,13.193887
2483,"Sherbro","Americas",1,-72.874665,41.6550927,-105.2551187,54.5259614
2484,"Sherbro","Annapolis",90,-72.874665,41.6550927,-76.4921829,38.9784453
2485,"Sherbro","Antonia",280,-72.874665,41.6550927,-90.4656776,38.3625546
2486,"Sherbro","Barbados",423,-72.874665,41.6550927,-59.543198,13.193887
2487,"Sherbro","Caribbean (colony unspecified)",1,-72.874665,41.6550927,-78.6568942,21.4691137
2488,"Sherbro","Charleston",347,-72.874665,41.6550927,-79.9310512,32.7764749
2489,"Sherbro","Cuba",246,-72.874665,41.6550927,-77.781167,21.521757
2490,"Sherbro","Freetown",2171,-72.874665,41.6550927,-13.2317225,8.4656765
2491,"Sherbro","Jamaica",301,-72.874665,41.6550927,-77.297508,18.109581
2492,"Sherbro","Kingston",593,-72.874665,41.6550927,-94.0385517,39.6441742
2493,"Sherbro","Mariel",540,-72.874665,41.6550927,-71.055773,42.3573463
2494,"Sherbro","Martinique",2,-72.874665,41.6550927,-61.024174,14.641528
2495,"Sherbro","Maryland",1,-72.874665,41.6550927,-76.6412712,39.0457549
2496,"Sherbro","Montevideo",1,-72.874665,41.6550927,-56.1645314,-34.9011127
2497,"Sherbro","Newcastle (Nevis)",206,-72.874665,41.6550927,-62.588414,17.2025656
2498,"Sherbro","Puerto Rico",2,-72.874665,41.6550927,-66.590149,18.220833
2499,"Sherbro","Rhode Island",1,-72.874665,41.6550927,-71.4774291,41.5800945
2500,"Sherbro","Saint John (Antigua)",178,-72.874665,41.6550927,-61.846772,17.1274104
2501,"Sherbro","Santiago de Cuba",460,-72.874665,41.6550927,-75.8301537,20.01693
2502,"Sherbro","Savannah",1,-72.874665,41.6550927,-81.091203,32.0808989
2503,"Sherbro","St. Kitts",142,-72.874665,41.6550927,-62.7559043,17.3433796
2504,"Sherbro","St. Thomas",1,-72.874665,41.6550927,-64.8940946,18.3380965
2505,"Sierra Leone","Americas",3,-11.779889,8.460555,-105.2551187,54.5259614
2506,"Sierra Leone","Bahia",1,-11.779889,8.460555,-117.2470564,32.7722229
2507,"Sierra Leone","Basse-Terre",1,-11.779889,8.460555,-61.7064109,16.0144526
2508,"Sierra Leone","British Honduras",1,-11.779889,8.460555,NA,NA
2509,"Sierra Leone","Cabo de Buzios",450,-11.779889,8.460555,-41.8856686,-22.7557962
2510,"Sierra Leone","Cabo Frio",200,-11.779889,8.460555,-42.0354315,-22.8915403
2511,"Sierra Leone","Cap Francais",245,-11.779889,8.460555,-72.2067681,19.7370362
2512,"Sierra Leone","Cartagena",2,-11.779889,8.460555,-75.4832311,10.3932277
2513,"Sierra Leone","Cayes (Les)",80,-11.779889,8.460555,-73.7536695,18.2042851
2514,"Sierra Leone","Cuba",1,-11.779889,8.460555,-77.781167,21.521757
2515,"Sierra Leone","Freetown",1461,-11.779889,8.460555,-13.2317225,8.4656765
2516,"Sierra Leone","Havana",357,-11.779889,8.460555,-82.3665956,23.1135925
2517,"Sierra Leone","Hispaniola",3,-11.779889,8.460555,-71.5723953,19.0018663
2518,"Sierra Leone","Jamaica",1,-11.779889,8.460555,-77.297508,18.109581
2519,"Sierra Leone","Newport",20,-11.779889,8.460555,-71.3128285,41.4901024
2520,"Sierra Leone","Paramaribo",143,-11.779889,8.460555,-55.2038278,5.8520355
2521,"Sierra Leone","Port Royal",1,-11.779889,8.460555,-76.8411038,17.9367669
2522,"Sierra Leone","Rio de la Hacha",6,-11.779889,8.460555,-72.9167838,11.5384151
2523,"Sierra Leone","Savannah",97,-11.779889,8.460555,-81.091203,32.0808989
2524,"Sierra Leone","Suriname",1,-11.779889,8.460555,-56.027783,3.919305
2525,"Sierra Leone estuary","Americas",303,-13.2086442,8.5093878,-105.2551187,54.5259614
2526,"Sierra Leone estuary","Antigua",158,-13.2086442,8.5093878,-61.8175207,17.0746557
2527,"Sierra Leone estuary","Arcahaie",1,-13.2086442,8.5093878,-72.513088,18.7703377
2528,"Sierra Leone estuary","Bahamas",211,-13.2086442,8.5093878,-77.39628,25.03428
2529,"Sierra Leone estuary","Barbados",4311,-13.2086442,8.5093878,-59.543198,13.193887
2530,"Sierra Leone estuary","Basse-Terre",552,-13.2086442,8.5093878,-61.7064109,16.0144526
2531,"Sierra Leone estuary","Berbice",301,-13.2086442,8.5093878,-57.9804325,5.3904374
2532,"Sierra Leone estuary","Black River",45,-13.2086442,8.5093878,-90.8112067,36.2930747
2533,"Sierra Leone estuary","Boston",1,-13.2086442,8.5093878,-71.0588801,42.3600825
2534,"Sierra Leone estuary","British Caribbean",345,-13.2086442,8.5093878,-76.7907214,17.9686962
2535,"Sierra Leone estuary","Buenos Aires",127,-13.2086442,8.5093878,-58.3815591,-34.6036844
2536,"Sierra Leone estuary","Canary Islands",1,-13.2086442,8.5093878,-16.6291304,28.2915637
2537,"Sierra Leone estuary","Cap Francais",2010,-13.2086442,8.5093878,-72.2067681,19.7370362
2538,"Sierra Leone estuary","Cayenne",1,-13.2086442,8.5093878,-52.3134531,4.92242
2539,"Sierra Leone estuary","Cayes (Les)",799,-13.2086442,8.5093878,-73.7536695,18.2042851
2540,"Sierra Leone estuary","Charleston",6618,-13.2086442,8.5093878,-79.9310512,32.7764749
2541,"Sierra Leone estuary","Curacao",1,-13.2086442,8.5093878,-68.99002,12.16957
2542,"Sierra Leone estuary","Demerara",2641,-13.2086442,8.5093878,-80.2411779,26.1275852
2543,"Sierra Leone estuary","Dominica",874,-13.2086442,8.5093878,-61.370976,15.414999
2544,"Sierra Leone estuary","Florida",117,-13.2086442,8.5093878,-81.5157535,27.6648274
2545,"Sierra Leone estuary","Freetown",142,-13.2086442,8.5093878,-13.2317225,8.4656765
2546,"Sierra Leone estuary","French Caribbean",413,-13.2086442,8.5093878,-80.2734246,26.2866552
2547,"Sierra Leone estuary","Grenada",4982,-13.2086442,8.5093878,-61.679,12.1165
2548,"Sierra Leone estuary","Havana",546,-13.2086442,8.5093878,-82.3665956,23.1135925
2549,"Sierra Leone estuary","Jamaica",1658,-13.2086442,8.5093878,-77.297508,18.109581
2550,"Sierra Leone estuary","Kingston",6489,-13.2086442,8.5093878,-94.0385517,39.6441742
2551,"Sierra Leone estuary","Leogane",41,-13.2086442,8.5093878,-72.623987,18.5128379
2552,"Sierra Leone estuary","Martha Brae",263,-13.2086442,8.5093878,-77.660197,18.3585936
2553,"Sierra Leone estuary","Martinique",531,-13.2086442,8.5093878,-61.024174,14.641528
2554,"Sierra Leone estuary","Maryland",176,-13.2086442,8.5093878,-76.6412712,39.0457549
2555,"Sierra Leone estuary","Montego Bay",1235,-13.2086442,8.5093878,-77.8938895,18.4762228
2556,"Sierra Leone estuary","Montevideo",10,-13.2086442,8.5093878,-56.1645314,-34.9011127
2557,"Sierra Leone estuary","Montserrat",1,-13.2086442,8.5093878,-62.187366,16.742498
2558,"Sierra Leone estuary","New York",3,-13.2086442,8.5093878,-74.0059728,40.7127753
2559,"Sierra Leone estuary","Newcastle (Nevis)",346,-13.2086442,8.5093878,-62.588414,17.2025656
2560,"Sierra Leone estuary","North Carolina",1,-13.2086442,8.5093878,-79.0192997,35.7595731
2561,"Sierra Leone estuary","Paramaribo",1,-13.2086442,8.5093878,-55.2038278,5.8520355
2562,"Sierra Leone estuary","Port Maria",195,-13.2086442,8.5093878,-76.8922729,18.3653596
2563,"Sierra Leone estuary","Port-au-Prince",2127,-13.2086442,8.5093878,-72.3074326,18.594395
2564,"Sierra Leone estuary","Port-de-Paix",1,-13.2086442,8.5093878,-72.8308692,19.9348887
2565,"Sierra Leone estuary","Rappahannock",200,-13.2086442,8.5093878,-77.2066465,38.1985853
2566,"Sierra Leone estuary","Rhode Island",159,-13.2086442,8.5093878,-71.4774291,41.5800945
2567,"Sierra Leone estuary","Saint John (Antigua)",1490,-13.2086442,8.5093878,-61.846772,17.1274104
2568,"Sierra Leone estuary","Saint-Domingue",492,-13.2086442,8.5093878,-80.1928557,25.8461305
2569,"Sierra Leone estuary","Saint-Marc",264,-13.2086442,8.5093878,-118.4201472,34.0589908
2570,"Sierra Leone estuary","Savanna la Mar",260,-13.2086442,8.5093878,-78.1393397,18.2291677
2571,"Sierra Leone estuary","Savannah",483,-13.2086442,8.5093878,-81.091203,32.0808989
2572,"Sierra Leone estuary","South Carolina",1,-13.2086442,8.5093878,-81.1637245,33.836081
2573,"Sierra Leone estuary","St. Augustine",403,-13.2086442,8.5093878,-81.3124341,29.9012437
2574,"Sierra Leone estuary","St. Croix",471,-13.2086442,8.5093878,-64.8347992,17.7245968
2575,"Sierra Leone estuary","St. Kitts",1467,-13.2086442,8.5093878,-62.7559043,17.3433796
2576,"Sierra Leone estuary","St. Lucia",90,-13.2086442,8.5093878,-60.978893,13.909444
2577,"Sierra Leone estuary","St. Vincent",1781,-13.2086442,8.5093878,-92.3393435,34.7502877
2578,"Sierra Leone estuary","Suriname",927,-13.2086442,8.5093878,-56.027783,3.919305
2579,"Sierra Leone estuary","Tortola",37,-13.2086442,8.5093878,-64.6332782,18.4334704
2580,"Sierra Leone estuary","Trinidad",444,-13.2086442,8.5093878,-61.222503,10.691803
2581,"Sierra Leone estuary","Upper James River",292,-13.2086442,8.5093878,-78.0470161,37.6433132
2582,"Sierra Leone estuary","York River",84,-13.2086442,8.5093878,-76.3824455,37.2476419
2583,"Sierra Leone estuary","Zion Hill",237,-13.2086442,8.5093878,-95.2126459,37.1924565
2584,"Sofala","Cabo Frio",450,34.8886242,-17.1638999,-42.0354315,-22.8915403
2585,"Sofala","Charleston",1,34.8886242,-17.1638999,-79.9310512,32.7764749
2586,"Sofala","Rio de Janeiro",188,34.8886242,-17.1638999,-43.1728965,-22.9068467
2587,"Southeast Africa and Indian Ocean islands","Americas",2,57.5833333,-20.3,-105.2551187,54.5259614
2588,"Southeast Africa and Indian Ocean islands","Americas, region unspecified",1,57.5833333,-20.3,-105.2551187,54.5259614
2589,"Southeast Africa and Indian Ocean islands","Barbados",47,57.5833333,-20.3,-59.543198,13.193887
2590,"Southeast Africa and Indian Ocean islands","Basse-Terre",244,57.5833333,-20.3,-61.7064109,16.0144526
2591,"Southeast Africa and Indian Ocean islands","Buenos Aires",1,57.5833333,-20.3,-58.3815591,-34.6036844
2592,"Southeast Africa and Indian Ocean islands","Cap Francais",1000,57.5833333,-20.3,-72.2067681,19.7370362
2593,"Southeast Africa and Indian Ocean islands","Cape of Good Hope",1,57.5833333,-20.3,18.4739882,-34.3568425
2594,"Southeast Africa and Indian Ocean islands","Cuba",394,57.5833333,-20.3,-77.781167,21.521757
2595,"Southeast Africa and Indian Ocean islands","Havana",339,57.5833333,-20.3,-82.3665956,23.1135925
2596,"Southeast Africa and Indian Ocean islands","Montevideo",591,57.5833333,-20.3,-56.1645314,-34.9011127
2597,"Southeast Africa and Indian Ocean islands","Port-au-Prince",364,57.5833333,-20.3,-72.3074326,18.594395
2598,"Southeast Africa and Indian Ocean islands","Rio de Janeiro",466,57.5833333,-20.3,-43.1728965,-22.9068467
2599,"Southeast Africa and Indian Ocean islands","Saint-Domingue",42,57.5833333,-20.3,-80.1928557,25.8461305
2600,"Soyo","Barbados",114,-115.2441626,36.0468041,-59.543198,13.193887
2601,"St. Lawrence","Jamaica",1,-95.2565689,38.9578056,-77.297508,18.109581
2602,"St. Paul","Barbados",246,-93.0899578,44.9537029,-59.543198,13.193887
2603,"St. Paul","Saint-Domingue",1,-93.0899578,44.9537029,-80.1928557,25.8461305
2604,"Sugary (Siekere)","Saint John (Antigua)",230,NA,NA,-61.846772,17.1274104
2605,"Tabou","Grenada",339,-87.651067,41.939731,-61.679,12.1165
2606,"Touau-Toro (location undetermined)","Santiago de Cuba",1,NA,NA,-75.8301537,20.01693
2607,"Trade Town","Freetown",13,-92.6525239,45.6931392,-13.2317225,8.4656765
2608,"West Central Africa and St. Helena","Alagoas province",385,-5.7089241,-15.9650104,-36.7819505,-9.5713058
2609,"West Central Africa and St. Helena","Americas",12,-5.7089241,-15.9650104,-105.2551187,54.5259614
2610,"West Central Africa and St. Helena","Americas, region unspecified",365,-5.7089241,-15.9650104,-105.2551187,54.5259614
2611,"West Central Africa and St. Helena","Annapolis",315,-5.7089241,-15.9650104,-76.4921829,38.9784453
2612,"West Central Africa and St. Helena","Antonia",280,-5.7089241,-15.9650104,-90.4656776,38.3625546
2613,"West Central Africa and St. Helena","Bahamas",808,-5.7089241,-15.9650104,-77.39628,25.03428
2614,"West Central Africa and St. Helena","Bahia",3921,-5.7089241,-15.9650104,-117.2470564,32.7722229
2615,"West Central Africa and St. Helena","Barbados",14354,-5.7089241,-15.9650104,-59.543198,13.193887
2616,"West Central Africa and St. Helena","Basse-Terre",2677,-5.7089241,-15.9650104,-61.7064109,16.0144526
2617,"West Central Africa and St. Helena","Beaufort",230,-5.7089241,-15.9650104,-80.6698286,32.4315813
2618,"West Central Africa and St. Helena","Berbice",1,-5.7089241,-15.9650104,-57.9804325,5.3904374
